gene,r_PC2,p_PC2
MARCH11,0.01588056897098905,0.8866900718833257
TMEM33,-0.01582927655949394,0.8870536372076153
BTN3A3,-0.015829066058722044,0.887055129304533
NSMCE4A,0.015822307717368027,0.8871030348023023
KIR2DS1,-0.01580772887118071,0.8872063761639306
PTGIR,0.015771848312171516,0.8874607215752052
OIT3,-0.01576117929721292,0.8875363528872384
EGFLAM,-0.01576098330180222,0.8875377422835842
ZNF283,0.015756154055107746,0.8875719765479142
ASTN1,0.01573413943031153,0.887728039619828
CLRN1-AS1,-0.015723440046631745,0.8878038897724627
C2orf16,0.015722154716640187,0.8878130018115268
EXOC2,-0.015702837673933392,0.8879499471101535
DMAP1,0.015700976873464757,0.8879631391514601
CTDSP1,-0.015695639962480346,0.8880009750536356
RCOR1,-0.015691324525624252,0.8880315694226548
PDCL3,-0.015652790709025567,0.888304762876664
UNC119B,0.015638329183198754,0.8884072942138693
HM13,-0.015623018326044388,0.8885158492553009
TDRD6,-0.015619194094816373,0.8885429636408505
ZNF329,0.01561843204087593,0.8885483667353811
WDR53,-0.01561815080403945,0.8885503607545847
RFWD2,0.01561647059220727,0.8885622737698089
PDCD6IP,-0.015610550387621873,0.8886042493211728
PEX1,-0.015598963137473887,0.8886864063578214
SLC32A1,0.015575273398322438,0.8888543772782264
SNORA29,-0.015570872151837306,0.8888855846378023
C11orf1,0.015546081034697852,0.8890613710196525
CST3,0.015540384077143712,0.8891017671950903
CHL1,-0.015509705896910277,0.8893193059081347
GTPBP2,0.015507383260379131,0.8893357760371272
LINC01118,0.01550198685946954,0.8893740428249811
PTGES2,-0.015490928258517382,0.8894524620173434
SLC6A2,0.015484132961749789,0.8895006496235515
ZNF574,0.015468537109945599,0.8896112462735039
SSBP3,-0.01546839212694763,0.889612274417936
GALP,0.015443151522657877,0.8897912705036964
CSTA,0.015431071691616935,0.889876937696891
MAN1C1,-0.015412253302150604,0.8900103956041402
OLA1,-0.015406267748962782,0.8900528451172756
MIR205,-0.015384916711661464,0.8902042690853188
C17orf47,-0.015382504277943021,0.8902213785849635
ANKRD13C,0.015377073785877236,0.8902598929881562
KLHDC7A,0.015375977222491607,0.890267670119831
COL6A6,0.015363789068212813,0.8903541125879444
MVD,-0.015363607640721776,0.8903553993420767
PA2G4,0.01531902834296055,0.8906715815942606
NDUFB5,0.01531395314510452,0.8907075789256841
EIF3F,-0.015303811014555503,0.8907795156276929
FAM46D,-0.015303724631034743,0.8907801283376143
SEMA3E,0.015284497602348793,0.8909165053766942
TMEM225,0.015280509614961572,0.8909447925107994
SFRP1,0.015276239444824771,0.8909750813421818
HRH3,0.015267486265871225,0.8910371691833288
TUSC7,0.015262079284537489,0.8910755221825749
RPS27A,0.015261881494113415,0.8910769251616414
ADAMTS10,-0.01525387106134822,0.891133745531753
ASTN2,-0.01518330357919907,0.891634325238319
SPEM1,0.015155806321060603,0.8918293921374791
KCTD3,0.015138691626541759,0.8919508078647166
ARAP1,-0.01508258948657016,0.8923488272489432
PAPPA,-0.01508216972398721,0.8923518053756113
CXCL13,-0.015070143326387127,0.8924371307533288
USP38,-0.01506267264261528,0.8924901346815564
MFSD8,-0.015061150411841195,0.8925009348499252
MIEF2,0.015059548773332612,0.8925122984342165
SOX1,0.015031652879863189,0.8927102225572033
PLAGL1,0.01502693167175027,0.8927437206448868
RSBN1,-0.014997168402816563,0.8929549023953612
LOC100130992,-0.014972076487554192,0.8931329448963858
PTGR1,-0.01495823095807592,0.8932311896681778
DEFB103A,0.014956842957804986,0.8932410386954815
FBXL20,-0.014936468778227525,0.8933856124643833
PAQR4,0.014916409094115346,0.8935279579916967
ZNF598,-0.014904629236654702,0.8936115506087212
KRAS,-0.01487716304387638,0.8938064616239861
DBF4B,0.01486730725630326,0.8938764037428566
KBTBD6,-0.014859493703954778,0.8939318536067408
SNORA5B,-0.01484318915094597,0.8940475625702885
DSC2,-0.014831246704557044,0.8941323162575515
CLEC4GP1,0.014817244033394211,0.8942316925507886
AMELY,-0.014814418884306017,0.8942517426974668
ZNF449,-0.014803678063813962,0.8943279711474433
PCBP1,-0.014802552903542252,0.8943359565540444
TMEM178A,0.014791725095817818,0.8944128034297774
DMBX1,-0.014764384409281545,0.8946068494677794
DAPL1,0.014759933437088214,0.8946384400989631
CCM2,0.01475756416398985,0.8946552560050334
SLC25A25,0.014737610323291614,0.8947968801498793
FAM149B1,-0.014723852294864566,0.8948945308875352
TP73,0.014686265683766402,0.8951613183773743
SERPINB6,-0.014686098820326472,0.8951625027899341
SPRED3,0.014669130444116295,0.8952829471345394
CHRM2,0.01465132571183153,0.8954093306200018
SPRED1,0.014633985174592613,0.8955324216098998
CCDC82,0.014627089442948348,0.8955813713234698
KLF1,0.01461786972802015,0.8956468185640226
DPPA3,-0.014609259965954989,0.8957079366111329
OR1D2,-0.014575058045819093,0.8959507314961112
ZNF330,-0.014564291286909968,0.8960271652667607
PAPOLG,-0.014538230831980144,0.896212173684579
LILRB3,0.01453400524564432,0.8962421724950661
EXTL2,-0.0145042149167647,0.8964536678486236
CDH24,0.014501245739388477,0.8964747478110937
MPEG1,-0.014492764707038273,0.896534960116948
UFSP2,-0.014462777039134705,0.896747866554481
SLC25A3P1,0.014444953202287988,0.8968744156853088
SERPINB10,0.014419964983267882,0.8970518362191164
ZNF862,-0.014402834921794172,0.8971734654392248
C1orf35,-0.014382830883738026,0.8973155038645181
KIAA0922,-0.01436920232076579,0.8974122751573582
CUEDC2,-0.014355560135082455,0.8975091446796248
TMC2,0.014344787681749599,0.8975856380570787
ASH1L,0.014342923195168,0.8975988775572263
C7,0.014310917203495595,0.8978261527025551
YIPF1,0.014292578458468215,0.8979563801819181
KIAA0087,0.014287028574993865,0.8979957916621932
DISC1,0.014286903677068793,0.8979966786047578
FAM83A,-0.014262872291080378,0.8981673359600231
SLC38A5,-0.014224757288358418,0.8984380166972958
ZIC4,-0.014216234844456721,0.8984985419954467
PXDN,-0.01418362764511934,0.8987301194689884
GTF3C4,0.01417044920246122,0.8988237156334739
PARVG,-0.014144130258735926,0.8990106426251063
XPO6,0.014100072079367233,0.8993235726107556
FOXG1,0.014093061763878603,0.8993733658709473
PNPLA5,0.014045980730420744,0.8997077857257912
ARL2BP,-0.014040621682981713,0.8997458525212725
USF1,-0.013985772794296664,0.9001354723378571
TICAM1,-0.013985674081079376,0.9001361735698387
OTOP2,0.01393523489549265,0.9004944898874934
KLC2,0.01392816792825283,0.9005446947015217
C10orf82,-0.013922059994065344,0.9005880867129393
LOC286238,-0.013899944012231456,0.9007452056010715
REG4,0.013868074749049768,0.9009716215770059
ZNF527,-0.013843839217380555,0.9011438088106589
COPB2,-0.013787300470082985,0.9015455198351227
PHGDH,0.013762371656446185,0.9017226483439122
KCNG2,-0.013730143854215532,0.9019516460012916
SPCS2,0.013716506069184536,0.9020485529680333
STMN4,0.013701788222647893,0.9021531362106348
CYP2F1,-0.013690327793051488,0.9022345737954072
NUP35,-0.013676350732142201,0.9023338958786528
BAMBI,-0.013674905130216207,0.9023441685241405
C1orf122,-0.013670993885741053,0.9023719624440698
MAP3K4,-0.01365792582227485,0.9024648270149469
CTF1,-0.013655594564976316,0.9024813935864631
ABI3BP,-0.013646656876441614,0.9025449077066927
ZFAND6,0.013632696756335848,0.9026441140829421
OCLM,-0.013578894852810067,0.903026466559537
RPP38,0.013561320069470174,0.9031513695654795
IL9R,-0.013560302775123465,0.9031585994917664
MMP19,0.013525805738152655,0.903403775115384
PTCRA,0.013478006836385711,0.9037435040249969
ACTL7A,-0.0134777697392462,0.9037451892272172
ZNF34,-0.013466540066304135,0.9038250062394937
ANKRD12,-0.013460120182648097,0.9038706371984182
SCARF1,0.013449409289855642,0.9039467682916164
PEX11B,0.013391213462288512,0.90436042886007
ELK1,0.013388975960865343,0.9043763337072559
ONECUT3,0.01336862486066126,0.904520997304471
PTP4A1,-0.01333741690150915,0.9047428417499933
ZNF780B,-0.013337230001456361,0.9047441703669936
PSG6,-0.013322486453383547,0.9048489786982074
CFHR4,0.013295513222903805,0.905040729104167
BPIFB4,-0.013293283331736294,0.9050565814545152
COMMD9,0.013282544511921783,0.9051329245046654
CCDC137,-0.013246276725029246,0.905390761192133
LILRB5,0.013219296269508546,0.9055825782889724
ANP32A,0.013212617182501645,0.9056300639813947
DLAT,0.013202275382015072,0.9057035907851714
ZSCAN32,-0.013173669297282895,0.9059069747791106
SLC26A8,-0.013170696002851139,0.905928114702583
MSX2,0.013130233171271911,0.9062158092102366
C10orf99,-0.013129284838793435,0.906222552087626
QRFPR,-0.013097001610863482,0.9064520977394596
RAB18,0.013080024683922033,0.9065728130265507
BTN2A2,0.01307827878358232,0.9065852274582866
GYS1,0.013065914908602476,0.9066731429006119
CNTROB,0.013062102105402242,0.9067002547146737
RACGAP1,0.01305587056954656,0.9067445657132251
FAM21C,0.013026753977383069,0.9069516107840939
RPS6KC1,0.013006838430325393,0.9070932317507652
TSEN54,-0.012995449651740432,0.9071742195227044
NXF5,0.01298736242809062,0.9072317298842736
GRIK2,0.012982775919415462,0.9072643459585965
FRMD5,-0.012961731873526776,0.9074139986100533
DRAXIN,0.012956811770270117,0.9074489879032438
PPP1R12B,-0.012941512134560136,0.9075577923227536
ADAMTS14,0.01284148160303368,0.9082692082355908
ATXN7,0.01283214033249416,0.908335646932065
XRCC4,-0.012826460408244644,0.908376045038037
FSHB,-0.012789547755838418,0.9086385896313818
WBP1L,0.012747544021412725,0.9089373569193097
TGFBR3,0.012743764669897233,0.9089642395924478
NSUN7,0.01273264605575837,0.9090433273168624
HHEX,-0.012713633834565488,0.9091785650431351
B4GALNT3,0.012680469900142169,0.909414472911807
GLRX3,-0.012676611045831019,0.9094419229417525
TUBGCP6,0.012641943189244206,0.9096885381211096
HPX,0.012614799637119953,0.9098816339547907
FANCA,-0.012614157259010342,0.9098862038156142
ZNF573,-0.012610716251285604,0.9099106831030587
SPRR2B,-0.012599014760274252,0.9099939279968191
ANKRD13B,-0.012563470831176482,0.9102467949294074
CITED1,0.012554151707029476,0.9103130946015786
TNNC1,0.0125527367313958,0.9103231613115725
FOXP2,-0.012536286280911552,0.9104401975183827
EDN3,-0.012510711987154963,0.910622148804032
ARHGAP35,-0.012461118844512453,0.9109749980822821
TMEM130,0.012447654894016308,0.9110707954562914
CAMK1G,0.012429654594826603,0.9111988713930124
ZNF275,0.012402749770433569,0.9113903091305704
NOL9,0.012350193254854036,0.9117642826515412
CRYGC,-0.012348852586372736,0.9117738226240799
LMNA,-0.012315998074541985,0.9120076137285356
COL10A1,0.01230938081229536,0.9120547027490621
PLA2G2A,0.012264213825291151,0.9123761230893007
S1PR4,0.012264034997752575,0.9123773957018095
ILF3,0.01224365590653035,0.9125224233905478
CDX4,0.012235013415529933,0.9125839284930852
BBS5,-0.012200856957770574,0.9128270111721943
KIAA0368,0.012193448243451838,0.9128797381336881
CAPN15,0.012187666556861161,0.9129208859887972
C2CD4C,0.012178728617903568,0.9129844971198674
GTPBP1,0.012160699413725155,0.9131128122663594
IL26,0.01214034297298286,0.9132576931949066
KLHL31,-0.012110973647218738,0.9134667256430234
SPNS2,0.012110224250718983,0.9134720594544085
ISOC1,0.012092738864936114,0.9135965123482185
HP1BP3,0.01207460578133139,0.9137255774518713
STXBP5L,-0.012007529374951094,0.9142030238116927
C7orf33,-0.011975540097454329,0.9144307325303023
MST1,0.011946513295412332,0.9146373594763819
PTHLH,0.011944479902068358,0.9146518343751323
PTPRC,-0.011941797399933882,0.9146709300573873
EEF1D,-0.011929231660199671,0.9147603812812343
PDP1,-0.011923323748247033,0.9148024380616194
C14orf105,0.011919097446510742,0.9148325240706697
SYNE1,0.011912807069879433,0.9148773039461247
CCDC90B,-0.01191212825745673,0.9148821362856241
ATXN10,0.011885183550477275,0.9150739531393861
SLAIN1,-0.011876096522088736,0.9151386439412075
SLC16A11,-0.011862209520261513,0.9152375069497394
ONECUT2,-0.011851479309468033,0.915313897316314
GP6,-0.01183805754526826,0.915409450432666
CIB1,0.011816655155184742,0.9155618222325679
RAF1,0.011785977570278107,0.9157802330001004
LOC100505715,0.011781885521317873,0.915809367041678
MITF,-0.011754354706043406,0.9160053802669965
MAGEB1,0.011737982181480394,0.916121951344249
KIF6,-0.011721019261695796,0.9162427278556174
ARHGDIA,-0.011700350631619096,0.9163898917024588
TAAR9,-0.01169264033707338,0.9164447909140229
EYS,-0.011663115981876714,0.916655015267147
B3GALNT1,0.011627710553422321,0.9169071225827289
FGFR1OP2,-0.011614873813939358,0.9169985296871317
RDH11,-0.011576542103262151,0.917271486296519
PPP1R3D,-0.011543381228780063,0.9175076295757858
PRAMEF1,-0.011511842923078719,0.9177322249399442
THUMPD1,-0.011474242472333258,0.9179999993884562
SFT2D2,-0.011463439201855719,0.918076937384113
HUWE1,0.011460434034683747,0.9180983395128004
CDC37L1,-0.011454659887181418,0.9181394618637361
CCDC124,-0.011454156050274063,0.9181430501019971
FAM174A,0.011440784164367956,0.9182382829304633
OTX2,0.011413058804227466,0.9184357429977292
NEIL2,0.011393369049527445,0.9185759764664946
GPC4,0.011392279286910181,0.9185837379965076
RNF128,-0.01136696684447154,0.9187640209419629
RELT,-0.01135585617400036,0.9188431558251023
TJAP1,0.01135249374650947,0.9188671046079679
FAXC,0.011343264102139289,0.9189328428276353
IFNA10,0.011308725693078111,0.9191788477580265
LILRA3,0.011304811094139944,0.919206730547769
FN3KRP,0.011303703952396542,0.919214616481979
DGKZ,0.011301860277577916,0.9192277486013011
FAS,0.011296553489068044,0.9192655478930684
PSMB6,0.01128765128945805,0.9193289570478417
ATP8A1,0.01128593101615787,0.9193412103781997
NLRC3,-0.011281959544122953,0.9193694988381409
ZNF567,0.011281519389727372,0.9193726340268973
MRPS9,-0.01126854219741983,0.9194650702061801
ENDOG,0.011251950230479674,0.9195832558799885
PSMA3,0.011243805241257485,0.9196412738130226
RHPN2,-0.011243771284360271,0.9196415156937788
HSD11B1L,-0.01123775310885548,0.9196843842969398
ITM2A,-0.011235932063580742,0.9196973559922449
WIPI2,-0.01122914388766489,0.9197457098071214
PRR15L,-0.011227855202525484,0.9197548894551948
UNC5A,0.011221189987627351,0.9198023677266912
UBE2V2,0.01120572092645019,0.9199125594462512
MIXL1,0.01119621268079743,0.9199802908692072
EPPK1,0.011188744528942272,0.9200334902046974
ZNF530,-0.011181676541490895,0.9200838392949285
NEU3,-0.011170476961429913,0.9201636205934423
FNTA,0.011139113866958011,0.9203870428430326
ZNF524,-0.011137544704120712,0.9203982212991834
SERINC1,0.011134137680796973,0.9204224924221676
CYP20A1,-0.011128679745171746,0.92046137408828
SHFM1,0.011114138050798597,0.92056496825175
PRM1,0.011090803564821831,0.9207312045019773
C3,-0.011082318915152878,0.9207916504881997
NR1H2,-0.011078408155268577,0.9208195115113812
LOC401463,-0.01107545387119483,0.920840558475859
S100A8,-0.011065748838651406,0.9209096996285878
ALG1,0.011057023751802241,0.9209718598964913
DNAJB13,0.011049053624111974,0.9210286420115625
NRARP,0.011014337666468851,0.9212759758407632
CPLX2,-0.011007900669967784,0.9213218370421933
MYH8,0.011000390405900042,0.9213753451996294
LOXL1,0.01097652516362134,0.9215453795063402
HILPDA,0.010973492161596501,0.9215669891933284
OCLN,-0.010971758944920536,0.9215793381291137
ZNF630,0.010956592980007928,0.9216873943812088
PHKG1,-0.01095143050971539,0.9217241768810001
OR8B8,0.01092870263483161,0.9218861144976356
SLC35B1,-0.010896381573837918,0.9221164096735163
HOTTIP,0.01089304944797051,0.9221401522202218
CAPZA1,-0.01088506694877267,0.9221970305586277
ANK1,0.010875644157545793,0.9222641720272338
ALDH1A1,0.010858726584650775,0.9223847184251848
STX8,0.010858037507402524,0.9223896284916795
TMEM151A,0.010847914547791854,0.922461760658873
GNGT2,-0.010845005537271163,0.9224824892218081
KBTBD11,-0.010839458450305192,0.9225220159120664
AZI2,-0.010830733021940757,0.922584190782238
DYNC2LI1,0.010802595856332906,0.922784691218626
GDPD2,-0.010778089645187096,0.9229593220430782
SEPT3,0.010761937747328355,0.9230744221727993
PPP1R14C,-0.010761382078122671,0.9230783819583755
GRM7,-0.010736353205005492,0.9232567435571769
SPG21,0.010712493944647114,0.9234267737478278
RANBP17,-0.010705766195196323,0.923474718877712
ATP13A5,-0.010703302779886466,0.9234922744105151
GCC2,0.010686053710710124,0.9236152009512995
AUTS2,0.010680017714163319,0.9236582172708553
CPA6,-0.01067759916147741,0.923675453464673
OR2F2,0.010631580900841795,0.924003416484807
TAC1,-0.01063041434674583,0.9240117304495624
OR2L2,-0.010617701299915384,0.9241023361398601
RAD17,-0.010562933228353541,0.9244926783819533
CCSER1,-0.01051398516445462,0.924841555447393
CHMP3,0.010510866521657558,0.9248637840387682
NSDHL,-0.010507013921071728,0.9248912441031643
RCAN1,-0.010499769423825918,0.9249428807243686
TRIM69,0.010496065813302757,0.9249692790782833
FGF4,0.010480817964918218,0.925077962552807
CEACAM3,0.010478987660392652,0.9250910086729864
TMEM254,0.010459730831997902,0.9252282694871342
DDX27,0.010427602982275873,0.9254572785593688
ALOXE3,-0.010412214236985795,0.9255669725267796
F9,0.010400778322963301,0.9256484908441925
XCL1,-0.010397932854966783,0.9256687742359999
AIMP1,-0.010397310045612687,0.9256732138235003
CTDSPL,-0.010396347302907907,0.9256800765708789
BNIP1,-0.01039462678773171,0.9256923409837551
ADPGK,-0.010364566612248674,0.9259066228542299
NEK7,0.010360019468201566,0.9259390373140292
ARMC9,0.01035277128864763,0.9259907064400619
BIRC6,0.010345923482757268,0.9260395217574446
FAM13C,-0.010340481572477293,0.9260783151923244
PUM1,-0.010315464641955978,0.9262566541730679
TP53TG5,-0.010309415971147345,0.9262997740694174
PHKB,0.010305692822369934,0.9263263158392443
CD3D,0.010258784209271954,0.9266607271976494
LACE1,0.010241361359789987,0.92678493787937
C12orf10,0.010239420191699357,0.9267987769303245
KRT36,0.010230053620311551,0.926865553760264
CCDC86,0.010224615609960089,0.9269043230441665
CYB5D2,0.01021608005187101,0.926965176062275
ABCF1,0.010203128829144932,0.9270575107187956
PIK3R1,0.010189285385496308,0.9271562074554622
ENAH,0.010162176121608593,0.9273494859512971
SMOC1,0.010157646068883662,0.927381783873867
KRT4,0.01015157743798853,0.9274250515831428
TMOD1,-0.010141229353356505,0.9274988311344908
CROCCP2,-0.010137894618106068,0.9275226071885495
SPATA21,0.010084248956686137,0.9279050996831285
RHD,0.01008205626579732,0.927920733873733
KAT7,0.010072122013684334,0.9279915668132082
DUSP4,-0.010049455995998588,0.9281531815434785
HTR4,0.010010537201271395,0.9284306896747158
DHRS11,0.010005832698534535,0.9284642354286314
ZFHX4-AS1,-0.009968236300051274,0.9287323234002934
C1QTNF1,-0.009947380889323357,0.9288810401325212
SMIM4,0.009943438103565565,0.9289091558066056
MRPS33,0.009943064470085573,0.9289118201600876
RUNX3,0.009898090450892086,0.929232532361393
RAB11B,-0.009888646073177108,0.9292998821724473
KRT81,0.009885022092556373,0.9293257256598298
ZNF710,0.009874994182681965,0.9293972375057024
BLOC1S2,-0.009855621038083448,0.9295353944329969
