,PC1,PC2,PC3,PC4,PC5
RNPEPL1,0.01592065230271445,0.005283807095562569,0.004727797405111311,0.006207457570571406,0.003746762282596972
DMKN,-0.007551820848091492,-0.02928688946276175,-0.019369047292955816,0.008698033490248202,-0.014873575618537364
ANKRD37,-0.011765103591837169,-0.007273127741394153,0.00501387529233575,-0.036787612548530524,-0.02829916486820755
PDZRN4,-0.009190082373537597,0.0034510532179220996,-0.02268668165402594,-0.02563962424630661,0.0029915865060017623
CD180,0.011793519444319884,0.009574164512462954,0.012291921066221336,0.015535283225676414,0.012792175018110242
CCDC173,-0.015578770533809601,-0.008445862369662665,-0.003384522142765251,-0.0011389600179099288,0.005578843582091454
COL6A3,-0.011135547725363877,-0.017162704031467396,0.018728363402935502,-0.015687234749841704,0.0013215411133259674
CCND3,-0.015911201752906282,-0.004920759800085135,-0.0014939486991488973,-0.0035281616394040216,-0.007266008436888748
FGD5,-0.014890112257954531,0.017508366625943024,-0.0031792991910381666,0.00032310573875046105,-0.0024636463483307144
NFYA,0.011171152700850017,-0.020603758966996816,-0.007635530305268534,0.01319982879810218,-0.009806918015565718
RHEBL1,0.013866623360871225,-0.004915463138642243,-0.0038352254905848265,-0.0007880147768146065,-0.004742738946310577
TIAF1,0.012985172100724172,-0.005188654715849158,0.011153794330097843,0.010897128530639632,0.006890324101819788
CSH1,0.01347101393565284,-0.003866100024887241,-0.0055054470464293,-0.0020761129707692967,0.008482308601813244
TRIB3,0.008555004833444855,-0.027393143034803186,0.0006115514837756543,0.020743089614158963,-0.04252413371584586
MYO15A,0.013268710725511508,-0.008864922938082317,0.004132270690038295,0.004396153592670767,0.013019758294745182
PHF21A,-0.014714616707693313,-0.007227905807548606,0.014010253006873722,-0.0019048199054233683,-0.011980732685870016
ZFP69B,-0.01066529288488534,-0.02079415540917833,0.02245200828379614,0.01761664279312704,-0.0027119732064392593
C11orf53,0.004738694651243035,0.026994429720138984,0.027905422561381125,-0.0288231308488449,0.0036686202672790084
GOLGA4,0.01578267957294068,0.011120453351698006,0.010446345747113787,1.5898645660817592e-05,-0.016050395725092474
FRMD5,0.01310003347202057,-0.0007202022550152161,0.0023559074257341684,0.003731676955318626,-0.010112366967875723
OSCP1,-0.014771424995829596,0.004310385673568347,-0.020159585258768126,0.01787434556742629,-0.009334170419146864
HOMER1,0.000616868557369549,-0.037110706131641906,-0.005681670105720758,-0.007277917119303007,-0.03508985365641795
ABHD12B,-0.013480992165334589,-0.0019883950835740695,0.0015106239035115238,0.001718958701240115,0.004403036619798134
IRF4,0.01293566153386159,0.0047126152572488055,0.0013093354557271704,-0.00117708883278041,-0.014647479495821167
CCZ1B,-0.015301011355904635,-0.009214964933291396,-0.003087982859990119,-0.009963575694256713,-0.019532046659444812
FAM86B3P,0.012543490690946462,-0.0035589395450738807,-0.014365310437859694,-0.012872371016313042,-0.007962703532009185
NSMCE4A,-0.01491007827254969,0.0008791465375755471,-0.003161211173039047,0.022680256980441217,-0.008985319236623879
KCNIP2,0.013447352257627313,0.005933323679648184,0.006791761263681663,0.009166082563741131,0.01264043201581234
KCNH8,-0.014577569249968688,0.0005331976080923858,0.003966100611026292,0.0035567265006437834,0.001520752743025162
LINC00961,0.01165437679253453,-0.030860494353607982,-0.019373216771902544,-0.005219320281621703,0.010620604659557139
PRLH,0.013422200163053554,-0.005940299196423186,-0.00749174093674994,0.0040510628096248995,0.006818139599218116
HOPX,-0.011813944762254577,-0.02321273633166173,-0.0012169402083483827,0.007284977355754714,0.010087459934041027
FETUB,-0.013405271025599875,-0.0046488345496692755,0.008073959689726191,0.004466458236149852,0.009115682444577425
FAM171A2,0.012656065169213512,0.002596578465728052,0.004601123212296228,0.005886263659490682,0.015687899694050933
TNFSF15,0.006444477008744587,0.0063926705095030505,0.02568196992424378,-0.05048066565293875,-0.006298605376504086
PLK2,0.0026101125183798893,-0.011018528995874891,0.02791406205822147,0.02984340013764319,-0.013823619964450855
MXRA8,0.013302393637383414,0.017927797701252808,-0.00524248466249227,-0.0023917772541690876,0.014602376684541065
ATP13A3,0.0070426634548522125,0.0030469528598389686,0.03365469844498021,0.014416194021533676,-0.011721661970817851
NRIP1,-0.014742277854373105,0.0012329231443679112,0.008239061554948189,0.0011037536364811675,-0.026128296190897918
NDUFAF2,-0.015374175526833877,0.0030868141626710214,-0.007281997803470148,0.021556468276381847,-0.01869744425642627
TMEM128,0.009872021347399146,0.005336269043327141,-0.014099120447039369,-0.013420821417224157,0.03153243817164536
ARMC9,0.014959085643531515,0.000575238656415133,0.013035801222337643,0.009950486943975767,-0.0023020038425125245
GATA5,-0.010722980409021535,0.029510766882250582,0.008486077862307843,0.004556349322973997,0.025872515840322893
ARL13B,-0.01555120020506792,-0.005131178660037335,0.005107353100374979,0.021658025609242446,-0.006257615600461737
KAT2B,-0.01300276686148498,-0.006055026687340533,-0.019559227551256563,0.023294145690569635,-0.02740420308702047
GPHB5,0.013988214979993323,0.006462289365663128,3.4733533418921746e-05,-0.01022061401402147,0.0020287087344860676
NTRK1,-0.012157408230272015,0.018041277787929376,-0.007756134406153715,-0.002731187653457749,0.026487122191525082
COX7A1,-0.002611457100394311,-0.0049221091815980725,-0.039613839698016594,0.013733796626179325,-0.004219949115121694
UGT2B4,-0.012674348186553778,0.0030793169991875234,0.01548158305188313,0.005302166849499031,-0.013086599762740953
MYD88,0.01589633346033371,0.005791708475363556,0.014202932813184415,0.0026828405194072266,-0.0024251696959223692
KRT9,0.011884935616434056,0.014316645153839885,0.010989439867003327,0.0009591665601475715,0.03878242232062872
BDH1,0.014635258452615832,0.00977720837025784,-0.019399195537523863,-0.009175893438386772,-0.019893693646514835
CCDC146,-0.014561440764612599,0.00237827720667741,-0.010091269646884674,-0.0017826244838195665,-0.02715853988666199
CCDC62,0.01389803078052379,0.0012916818119298875,-0.008361455004924632,-0.009565285060215577,-0.009770253700374707
PRR15L,-0.009076069835817656,-0.0006238615884624364,-0.02937601339146916,-0.06550520061380284,0.031302275465046034
KCNIP1,-0.013388321301779941,0.019369142603993375,0.01950690478061916,0.006870367448971241,-0.00922519087959487
SSR3,0.015876778957068214,0.005217074029432674,0.0011264397935347246,-0.0020959128718406905,-0.019581369473711707
HRC,-0.01470787925342519,-0.0035734802598668338,-0.02381349666266938,0.001147968596648289,0.015037957892741573
HIP1R,0.016109072798115704,-0.0012767403197754346,-0.008734444814919105,-0.0091816311626643,-0.0086233629557128
PRMT7,-0.01574228200432212,-0.005558419260601203,-0.008346345618192452,-0.0067011656371726985,-0.006500655289773433
ZDHHC8,-0.01558850451922721,-0.007562004981741215,0.0022733737686863806,-0.007988345912038997,0.00044691909404713715
SRR,0.015371045881435653,-0.00728807867596433,-0.012725947212062168,0.010738155010471434,0.01474307324773776
TMEM178B,0.012716532689343123,0.0015618272401816291,0.0026762639286337852,0.007822024737093586,0.01840439440576623
PTGES,0.0016280391479828805,-0.03674388620780078,0.012094780093856674,-0.01798761074270625,-0.023675006725669207
LOC100128239,0.004473044542148248,-0.035209098734269986,-0.01819245801071284,-0.012144536205692228,-0.025740878654343883
LINC00152,0.007610941680434413,-0.031005817850210456,0.006823813308583633,-0.016466659012037907,-0.010407579970039774
EID3,-0.01360631338724857,-0.010483591531547425,0.0024094611249086844,0.002619042781626386,-0.015619382154034087
FKBP15,0.016248095873390034,0.00392373210626167,0.011193550572388664,0.002264228265560611,0.00017226219704783783
LSM5,-0.014190531425627442,-0.003148712645450128,0.012066710234079995,-0.006932689603763977,-0.0288947331636985
SLC25A34,-0.008247443307794148,0.03960009759798697,-0.028622089668648893,-0.02506605915379434,0.012002748912668922
MATR3,0.015263828038176544,0.003748209848571547,0.009760242879267592,0.009246729992990548,0.016878909405566276
RBM12,-0.012837885131656944,-0.01869000702308879,-0.001582047820752827,0.009485147254791926,-0.024409669629042247
VEGFA,0.015512198685925072,0.01482140626935084,0.0073168980805112475,0.0056276099916821335,0.007819088096801898
MGARP,-0.011395918672949656,0.019095441403741097,0.009751469609737766,0.0030806736310160588,0.006425269950556706
CCDC140,0.014388198889321049,-0.0020441564061090614,0.00445478161094637,-0.00131358453664796,-0.005584939968650501
TNFRSF14,-0.013074543335325315,0.003598849406295477,-0.005647311912957223,0.02140967807898092,-0.005689602173015736
ZMAT5,-0.01574984587300362,-0.009416873842935157,-0.0023260707365733973,-0.006153522926476446,-0.010997195256536502
CD4,0.013444063981156586,0.011337363236052387,-0.0007986946293131014,-0.016889886021157426,0.010367243150171238
TNFAIP8,-0.007563625023531863,-0.02079688935085159,0.0044302279236148115,0.012153394043678089,-0.03897962132881281
NKG7,-0.014798844263424312,-0.00483706248525481,-0.007040262736987143,-0.0185640695444325,-0.020166357538146083
MED17,0.01177735801958443,0.002327903485670121,0.012589463508369193,0.024533694374860207,-0.043286616314173305
COL24A1,-0.0016003959873613926,-0.027132297595142733,-0.042802311496332,0.04478228932481285,0.021184853724025367
DTWD2,0.014577422167631587,-0.000477866668572433,-0.009280950146006625,-0.006514634688181586,-0.03182351140410945
AQP7,0.009235511761892468,0.03618974528663049,0.0014615181740531365,-0.017353062650391667,0.004745716478177724
IFI35,-0.015466596484558571,0.0010426270489711962,0.005318209373514293,0.01416493704766793,-0.014220787313107485
ADAM30,0.014670551766551097,0.0009593665046032322,0.0009667775089086553,0.003733513374814371,0.0016907488135456574
C6,-0.010241701511402402,0.0171078182917752,-0.0025783395573786777,-0.02495096983469026,-0.017153870566479934
SPAG8,0.008196416075879363,-0.015532556439795293,-0.030220835688711294,-0.019879865969999355,0.04324393688272583
SLC8A1,0.012822541903681877,0.02015572252463329,0.029100397072885666,0.005464718885205344,-0.0009186590430611164
TNFSF4,-0.01485141289904101,-0.007724157381825277,-0.0297944156216611,-0.014442030120991378,0.009439738811352445
GJB6,-0.011803282453277136,-0.0030345111765478013,0.012336587450781266,0.005055462271140475,-0.004956117911431774
HID1,0.015476658897667703,-0.00877378969624925,-0.002621695010676415,-0.0004960859694740856,0.021454632721111946
PANK2,-0.014907930684304072,-0.01636492430219838,0.004287725100201971,-0.006181991132824914,-0.022430563451986355
LIPH,0.00576054953806846,-0.03917275190835738,-0.000691756790173473,0.018397919670694436,0.018788911110596683
SUGT1P3,-0.012567419544990433,-0.0010726089263698995,0.0038894604436460877,0.006710282342596152,0.011112516711335568
EBF4,0.012042197198556278,-0.012920633737726585,-0.0043926600782958885,-0.005470976169051493,0.0021553705738687474
IREB2,0.01313881014550105,-0.006528393473994835,0.00341976955816439,0.0015598502731580424,-0.0638236792075943
TNFAIP3,0.014314570704447334,-0.0042862306404140346,0.01250090495897993,0.010627371819250123,-0.005954782686237384
WWTR1,0.01406903577321277,-0.00570556822204905,0.010596339583866368,0.018613954845348297,-0.031053661816100083
RAD21L1,-0.013910427214546757,-0.0036275049776242443,0.012473401222915168,0.007846047776128873,0.00709504151429553
SF3A3,-0.015320102370391548,-0.003949315751120091,-0.004013476850741419,0.017672473475633832,-0.021805133256257533
MTRF1,-0.014938554448665629,0.0034580466776286366,-0.007935984513373753,0.02919201598102337,-0.007182965553877439
ANKRD22,0.014431909142400449,-0.006256951658706894,-0.008737175076313084,0.02273575350325164,-0.010140485548565756
FAM167A,-0.013706335102151978,-0.02065111175731224,-0.027078632295852157,-0.00828437386202098,-0.005316799019741793
GABRP,-0.009763387351635979,-0.00955514566359463,0.001014358223315795,-0.00018072565474516104,0.04505868004626538
ZNF837,-0.015830236397687093,0.004472109875070464,0.007415062407353861,-0.015966624742691393,-0.009920937643836562
FBLN5,-0.013337257882766778,0.002733176811947148,-0.010576786221443788,-0.015098046196551623,0.026400771158428444
ALDH1L1,-0.0005404711636645129,0.043164468587680145,-0.04929857924740632,-0.0048890757484777595,0.0036551753353125075
NLGN4Y,-0.011117373473827645,0.005618014025529343,-0.041003081322092925,-0.030945424352234296,-0.03895061681233332
SGTB,0.005694348379768951,-0.0016522542865355428,0.0023738023813699,0.03891503331419104,-0.016814882860644875
EPHX2,-0.01398083360122649,0.009651917406357962,-0.018035845275451202,-0.014762976052758009,0.0017089990454237818
MCM2,0.012264232014808642,-0.021735857727548696,-0.01094707511210146,0.00010655837612373789,-0.024195662480143935
VWDE,-0.0076232035770083745,-0.02198070293238839,0.025615467299218535,-0.014346224565785888,0.002621276954479575
ME3,0.015573555794272415,0.0004994990355163148,-0.02551790810468015,-0.014249853371372202,-0.00981820056222287
PPM1H,-0.007189980803842176,-0.0053263735334841775,0.028268533715503485,-0.06467937485462688,0.02336284490484094
PSD,0.012583178996627743,-0.010034779845691186,0.0012387472222278506,0.012089632859062343,0.011916830553731004
CHIC2,-0.015252415243443375,-0.0015644008442170752,0.013455372706441414,0.01008631534845854,-0.03415768425815642
HIVEP3,0.013538788092194292,0.017186666917201644,0.010788831813359162,0.0008311588147446115,0.027143381343803917
DEGS1,-0.014237297261031975,-0.0009052395513240047,-0.011657565748072229,0.025347635039217886,-0.004508927103077125
C12orf54,0.011936285527140544,0.002339597600350153,-0.0006188232824871276,-0.0012972140093648406,0.01036494240571016
C3orf14,0.011360185220152804,-0.00036330014663045663,0.011427446422551408,0.02359163881269893,0.014671818539306318
DMWD,0.016140482891347493,0.0035871207326456686,-0.004943386230510003,-0.004710788881238799,0.004134229363397396
GLTSCR1L,-0.015372580434642997,-0.002769186399783819,-0.011845087167690355,0.02690847184389018,-0.003972399652304944
LTF,-0.0068479121104390835,-0.0003822720246751154,0.03780353208430455,-0.011578928765663514,-0.027074605804792526
ALLC,0.008659772534393642,0.02638480418718666,0.020116020819131594,0.0160254348833887,0.02569767966616981
VEPH1,-0.003931632937182478,-0.005872147367061845,0.015962690734834372,-0.05145018155599335,0.04611214239715795
SLA2,0.013167209580310927,0.004962962377185199,0.007137275296861836,-0.007386190193093473,-0.000582635227255634
SNX10,-0.006854574947725041,0.009999913520268138,-0.02767030412882187,0.0635150122070563,0.02095508157917512
CTNNB1,0.015366476646185661,-0.005298724520215576,0.002879562546218395,0.0017527620901804475,-0.03453898519683106
SPAG17,0.011869770678796288,-0.01202812816379551,-0.013331304256640222,-0.008534288241480835,0.003978985348514955
TGM1,-0.012512185281495817,0.0003123495138957204,-0.025972249068086255,-0.019789236013077714,0.007410264463721304
METTL21A,-0.013242386840946528,-0.016701507417996905,-0.02219072519775659,-0.003124983479742122,-0.020779924872700594
FAM81A,-0.014408495086492319,-0.01864394862063784,-0.020996644290051582,-0.005506509538075864,0.008090703400167576
ZNF227,-0.014454850316970655,-0.0016719743443140917,0.009615281100804484,-0.00043267300408049604,-0.022285667254669374
BIRC5,0.013031398401013071,-0.00792545647906927,-0.0024945110797815143,0.00025465597397123115,0.00033838076737695625
ARL4C,0.007275216392687766,-0.012545353590257645,0.048275281297945435,0.007998138405935494,-0.0018972544303635978
SLC2A6,-0.011893901675296066,-0.032091730637173584,0.006135470677290066,0.00018885475214116195,0.009163674130321691
MOB1B,0.015254093316551382,-0.0019943225712205277,0.00661878677661375,0.010357103461293036,0.030662876845584972
PTPN23,0.015884237234674897,0.0020761726893981087,0.004046929606522772,-0.005211462045917626,0.0005258823966301931
